"serial_num","id","latitude","longitude","Label"
"1952","IOS",-14.815,"-39.0333","Ilheus"
"1953","IOT",71.2417,"-53.5667","Illorsuit                               "
"1954","IPA",-18.8783,"169.3081","Ipota                                   "
"1955","IPC",-27.1647,"-109.4219","Easter Island                           "
"1956","IPG",-2.9333,"-69.6942","SANTO ANTONIO DO ICA"
"1957","IPH",4.5692,"101.0931","Ipoh"
"1958","IPI",0.8619,"-77.6717","Ipiales"
"1959","IPJ",35.4833,"-81.1613","LINCOLTON CO REGIONAL"
"1960","IPL",32.8342,"-115.5787","Imperial County Apt"
"1961","IPN",-19.4706,"-42.4878","Ipatinga"
"1962","IPT",41.2418,"-76.9211","Williamsport"
"1963","IPU",-14.1333,"-39.7333","IPIAU"
"1964","IQA",33.7856,"42.4412","AL ASAD AB"
"1965","IQM",38.1494,"85.5328","  Qiemo"
"1966","IQN",35.7997,"107.6028","Qingyang"
"1967","IQQ",-20.5353,"-70.1814","Iquique"
"1968","IQT",-3.7847,"-73.3088","Iquitos"
"1969","IRA",-10.449,"161.8970","Kirakira"
"1970","IRC",65.8279,"-144.0762","Circle                                  "
"1971","IRD",24.1526,"89.0494","Ishurdi"
"1972","IRE",-11.3394,"-41.8522","IRECE"
"1973","IRG",-12.7883,"143.3047","Lockhart River"
"1974","IRI",-7.6686,"35.7521","Iringa                                  "
"1975","IRJ",-29.3892,"-66.8025","La Rioja"
"1976","IRK",40.093,"-92.5440","Kirksville                              "
"1977","IRM",63.2,"64.4333","IGRIM"
"1978","IRN",36.6633,"51.4647","NOSHAHR"
"1979","IRO",10.2333,"22.7167","BIRAO"
"1980","IRP",2.8276,"27.5883","Isiro"
"1981","IRZ",-0.3803,"-64.9960","Santa Isabel Rio Negro                  "
"1982","ISA",-20.6633,"139.4883","Mount Isa"
"1983","ISB",33.6172,"73.1000","Islamabad                               "
"1984","ISC",49.9133,"-6.2917","Isles of Scilly St Mary's Apt"
"1985","ISE",37.865,"30.3819","Isparta                                 "
"1986","ISG",24.3434,"124.1850","New Ishigaki                            "
"1987","ISI",-24.2583,"144.4250","ISISFORD"
"1988","ISK",19.9637,"73.8076","  Nasik"
"1989","ISM",28.2898,"-81.4370","KISSIMMEE GATEWAY A/P ORLANDO"
"1990","ISN",48.1783,"-103.6417","Williston"
"1991","ISO",35.3314,"-77.6088","KINGSTON RGNL JETPORT"
"1992","ISP",40.7953,"-73.1002","Long Island MacArthur                   "
"1993","IST",40.9761,"28.8139","Istanbul Ataturk Airport"
"1994","ISU",35.5609,"45.3147","Sulaymaniyah"
"1995","ITA",-3.1261,"-58.4811","ITACOATIARA"
"1996","ITB",-4.2419,"-56.0003","Itaituba                                "
"1997","ITH",42.4911,"-76.4586","Ithaca"
"1998","ITK",-9.2,"148.2500","  Itokama"
"1999","ITM",34.7844,"135.4391","Osaka Intl (Itami)"
"2000","ITN",-14.8097,"-39.2914","ITABUNA"
"2001","ITO",19.7203,"-155.0485","Hilo"
"2002","ITR",-18.4444,"-49.2136","ITUMBIARA/HIDROELECTRICA"
"2003","IUE",-19.08,"-169.9250","Niue                                    "
"2004","IUI",73.1997,"-56.0472","Innarsuit                               "
"2005","IVC",-46.415,"168.3200","Invercargill"
"2006","IVL",68.6108,"27.4139","Ivalo"
"2007","IVR",-29.8894,"151.1469","INVERELL"
"2008","IWA",56.9394,"40.9408","Ivanovo                                 "
"2009","IWD",46.5275,"-90.1314","  Ironwood"
"2010","IWJ",34.6762,"131.7906","Masuda                                  "
"2011","IWK",34.145,"132.2442","Iwakuni                                 "
"2012","IWO",24.7911,"141.3211","IWOJIMA"
"2013","IXA",23.877,"91.2400","Agartala"
"2014","IXB",26.6833,"88.3333","Bagdogra                                "
"2015","IXC",30.6667,"76.7833","Chandigarh                              "
"2016","IXD",25.44,"81.7367","Allahabad"
"2017","IXE",12.9619,"74.8900","Mangalore                               "
"2018","IXG",15.8586,"74.6177","Belgaum                                 "
"2019","IXH",24.3078,"92.0094","KAILASHAHAR"
"2020","IXI",27.2906,"94.0969","NORTH LAKHIMPUR/LILABARI"
"2021","IXJ",32.6891,"74.8374","Jammu                                   "
"2022","IXK",21.3144,"70.2694","KESHOD/JUNAGADH"
"2023","IXL",34.1359,"77.5465","Leh"
"2024","IXM",9.8336,"78.0894","Madurai"
"2025","IXN",24.0617,"91.6075","KHOWAI"
"2026","IXP",32.2338,"75.6346","  Pathankot"
"2027","IXQ",24.1317,"91.8142","KAMALPUR"
"2028","IXR",23.3143,"85.3211","Ranchi"
"2029","IXS",24.9117,"92.9800","Silchar"
"2030","IXT",28.1,"95.3833","PASIGHAT"
"2031","IXU",19.8636,"75.3986","Aurangabad                              "
"2032","IXW",22.8167,"86.1667","JAMSHEDPUR"
"2033","IXY",23.1117,"70.1014","KANDLA/GANDHIDHAM"
"2034","IXZ",11.6467,"92.7350","Port Blair"
"2035","IYK",35.6588,"-117.8295","  Inyokern"
"2036","IZA",-21.5131,"-43.1731","Juiz De Fora                            "
"2037","IZO",35.4137,"132.8899","Izumo"
"2038","JAA",34.3972,"70.4950","JALALABAD"
"2039","JAB",-12.6583,"132.8933","JABIRU"
"2040","JAC",43.6073,"-110.7378","Jackson"
"2041","JAD",-32.0992,"115.8792","PERTH/JANDAKOT"
"2042","JAF",9.7919,"80.0750","KANKESANTURAI/JAFFNA"
"2043","JAG",28.2842,"68.4497","JACOBABAD"
"2044","JAI",26.8239,"75.8033","Jaipur                                  "
"2045","JAL",19.4751,"-96.7975","Jalapa                                  "
"2046","JAN",32.3111,"-90.0759","Jackson-Evers International Airport     "
"2047","JAQ",-5.6525,"151.5069","  Jacquinot Bay"
"2048","JAU",-11.7833,"-75.4833","Jauja                                   "
"2049","JAV",69.2432,"-51.0571","Ilulissat                               "
"2050","JAX",30.4941,"-81.6879","Jacksonville International Apt"
"2051","JBQ",18.5725,"-69.9856","Santo Domingo Dr. J Balaguer"
"2052","JBR",35.8317,"-90.6464","Jonesboro                               "
"2053","JCA",43.538,"7.0390","  Cannes"
"2054","JCB",-27.1727,"-51.5516","Joacaba                                 "
"2055","JCH",68.8172,"-51.1747","  Qasigiannguit"
"2056","JCK",-20.6703,"141.7208","Julia Creek"
"2057","JCM",-10.1633,"-40.5525","JACOBINA"
"2058","JCR",-6.2353,"-57.7758","JACAREACANGA"
"2059","JCT",30.5114,"-99.7636","JUNCTION KIMBLE CO"
"2060","JCU",35.8992,"-5.3383","Ceuta"
"2061","JDF",-21.7925,"-43.3850","JUIZ DE FORA/FRANCISC DE ASSIS"
"2062","JDH",26.2667,"73.0500","Jodhpur"
"2063","JDN",47.3287,"-106.9527","JORDAN"
"2064","JDO",-7.2181,"-39.2714","Juazeiro Do Norte                       "
"2065","JDR",-21.0863,"-44.2263","Sao Joao Del Rei"
"2066","JDZ",29.3386,"117.1758","Jingdezhen                              "
"2067","JED",21.6811,"39.1555","Jeddah"
"2068","JEG",68.7218,"-52.7847","Aasiaat"
"2069","JEJ",7.583,"168.9170","  Jeh"
"2070","JEQ",-13.8767,"-40.0714","JEQUIE"
"2071","JER",49.2079,"-2.1955","Jersey"
"2072","JFK",40.6397,"-73.7789","New York J F Kennedy International Apt"
"2073","JFR",61.9922,"-49.6625","Paamiut"
"2074","JGA",22.4667,"70.1667","Jamnagar                                "
"2075","JGC",35.967,"-112.1330","Grand Canyon H/P"
"2076","JGD",50.375,"124.1170","Jiagedaqi"
"2077","JGN",39.8569,"98.3414","Jiayuguan                               "
"2078","JGO",69.2511,"-53.5381","  Qeqertarsuaq"
"2079","JGS",26.899,"114.7370","Ji'an"
"2080","JHB",1.6389,"103.6692","Johor Bahru                             "
"2081","JHG",21.975,"100.7600","Jinghong"
"2082","JHM",20.9636,"-156.6730","Kapalua                                 "
"2083","JHS",66.9513,"-53.7293","Sisimiut"
"2084","JHW",42.1533,"-79.2581","Jamestown"
"2085","JIA",-11.5,"-58.8833","Juina Airport"
"2086","JIB",11.5473,"43.1593","Djibouti"
"2087","JIC",31.5,"102.5000","Jinchang"
"2088","JIJ",9.333,"42.7170","Jijiga"
"2089","JIK",37.6836,"26.3478","Ikaria Island"
"2090","JIM",7.671,"37.8258","Jimma"
"2091","JIN",2.8,"32.2667","JINJA"
"2092","JIQ",29.5252,"108.7552","Qianjiang"
"2093","JIU",29.733,"115.9830","Jiujiang                                "
"2094","JJA",-8.15,"159.3000","Jajao"
"2095","JJI",-7.1667,"-76.7283","JUANJUI"
"2096","JJM",0.0831,"37.6497","Meru-Kiina"
"2097","JJN",24.7964,"118.5897","Quanzhou                                "
"2098","JJU",60.7158,"-46.0294","Qaqortoq"
"2099","JKG",57.7583,"14.0692","Jonkoping                               "
"2100","JKH",38.3408,"26.1389","Chios"
"2101","JKL",36.96,"26.9600","Kalymnos Island"
"2102","JKR",26.7107,"85.9245","Janakpur                                "
"2103","JLN",37.1519,"-94.4983","Joplin"
"2104","JLR",23.1833,"80.0617","Jabalpur                                "
"2105","JLS",-20.2589,"-50.5486","JALES"
"2106","JMK",37.4373,"25.3473","Mykonos"
"2107","JMO",28.7822,"83.7225","  Jomsom"
"2108","JMS",46.9297,"-98.6782","JAMESTOWN REGIONAL"
"2109","JMU",46.84,"130.4617","Jiamusi"
"2110","JNA",-15.4742,"-44.3858","JANUARIA"
"2111","JNB",-26.1337,"28.2423","Johannesburg O.R. Tambo International   "
"2112","JNG",35.2928,"116.3464","Jining"
"2113","JNN",60.14,"-45.2317","Nanortalik"
"2114","JNS",60.9167,"-46.0586","Narsaq"
"2115","JNU",58.355,"-134.5763","Juneau"
"2116","JNX",37.08,"25.3680","Naxos Is"
"2117","JNZ",41.1014,"121.0617","Jinzhou                                 "
"2118","JOE",62.6589,"29.6244","Joensuu"
"2119","JOG",-7.7833,"110.4333","Yogyakarta"
"2120","JOI",-26.2231,"-48.7975","Joinville                               "
"2121","JOK",56.7006,"47.9047","Yoshkar-Ola                             "
"2122","JOL",6.0542,"121.0083","Jolo"
"2123","JOM",-9.35,"34.8000","Njombe"
"2124","JOS",9.6397,"8.8692","Jos                                     "
"2125","JOT",41.5178,"-88.1756","JOLIET REGIONAL"
"2126","JPA",-7.1189,"-34.9508","Joao Pessoa                             "
"2127","JPR",-10.8703,"-61.8461","Ji-Parana"
"2128","JQA",70.7342,"-52.6962","Qaarsut"
"2129","JQE",7.5178,"-78.1572","Jaque                                   "
"2130","JQF",35.3878,"-80.7091","CONCORD REGIONAL"
"2131","JRB",40.7012,"-74.0090","  New York"
"2132","JRF",21.3074,"-158.0703","KAPOLEI/KALAELOA/JOHN ROGERS"
"2133","JRH",26.7315,"94.1755","  Jorhat"
"2134","JRO",-3.4294,"37.0745","Kilimanjaro"
"2135","JRS",31.8647,"35.2192","JERUSALEM"
"2136","JSA",26.8887,"70.8650","  Jaisalmer"
"2137","JSH",35.2222,"26.1028","Siteia"
"2138","JSI",39.1783,"23.5042","Skiathos"
"2139","JSR",23.1838,"89.1609","Jessore"
"2140","JST",40.3161,"-78.8339","Johnstown                               "
"2141","JSU",65.4125,"-52.9394","Maniitsoq                               "
"2142","JSY",37.4236,"24.9500","Syros Island"
"2143","JTC",-22.1577,"-49.0683","Bauru"
"2144","JTI",-17.8294,"-51.7747","JATAI"
"2145","JTR",36.3992,"25.4792","Thira                                   "
"2146","JTY",36.5799,"26.3758","Astypalaia Island"
"2147","JUA",-11.3333,"-57.4666","Juara Airport"
"2148","JUB",4.872,"31.6011","Juba                                    "
"2149","JUH",30.7403,"117.6867","Chizhou"
"2150","JUI",53.6811,"7.0564","  Juist"
"2151","JUJ",-24.3928,"-65.0978","Jujuy"
"2152","JUK",71.0553,"-51.8833","Ukkusissat                              "
"2153","JUL",-15.4669,"-70.1578","Juliaca"
"2154","JUM",29.2742,"82.1933","  Jumla"
"2155","JUU",71.55,"-53.2200","Nuugaatsiaq"
"2156","JUV",72.7902,"-56.1306","Upernavik"
"2157","JUZ",28.9658,"118.8994","Quzhou                                  "
"2158","JVA",-18.8,"45.2830","  Ankavandra"
"2159","JVR",53.5337,"7.8923","JEVER"
"2160","JWA",-24.6,"24.6667","JWANENG"
"2161","JWN",36.7747,"48.3592","ZANJAN 2"
"2162","JXA",45.658,"132.4615","Jixi                                    "
"2163","JXN",42.2598,"-84.4594","JACKSON/REYNOLDS FLD"
"2164","JYR",27.75,"58.0000","Jiroft"
"2165","JYV",62.4008,"25.6728","Jyvaskyla"
"2166","JZH",32.8369,"103.6819","Jiuzhaigou"
"2167","KAA",-10.2164,"31.1395","Kasama                                  "
"2168","KAB",-16.5192,"28.8856","KARIBA"
"2169","KAC",37.0306,"41.2052","KAMISHLY"
"2170","KAD",10.6958,"7.3203","Kaduna                                  "
"2171","KAE",56.9614,"-133.9103","Kake"
"2172","KAJ",64.2842,"27.6875","Kajaani"
"2173","KAL",64.319,"-158.7413","Kaltag"
"2174","KAN",12.048,"8.5237","Kano                                    "
"2175","KAO",65.9903,"29.2319","Kuusamo"
"2176","KAT",-35.07,"173.2853","Kaitaia"
"2177","KAU",63.1242,"23.0514","KAUHAVA"
"2178","KAW",10.0518,"98.5463","Kawthaung                               "
"2179","KAX",-27.69,"114.2617","  Kalbarri"
"2180","KAZ",1.1853,"127.8961","Kau"
"2181","KBC",66.274,"-145.8240","Birch Creek                             "
"2182","KBL",34.5658,"69.2125","Kabul"
"2183","KBP",50.345,"30.8947","Kiev Borispol Intl Apt"
"2184","KBR",6.1661,"102.2925","Kota Bharu"
"2185","KBT",8.9,"170.8500","XXX"
"2186","KBU",-3.3333,"116.3333","Kotabaru"
"2187","KBV",8.0989,"98.9872","Krabi"
"2188","KCA",41.7181,"82.9869","Kuqa                                    "
"2189","KCC",56.0148,"-132.8339","Coffman Cove"
"2190","KCF",27.1667,"69.3167","Kadanwari"
"2191","KCG",56.3178,"-158.5909","Chignik Fisheries Apt"
"2192","KCH",1.4847,"110.3378","Kuching"
"2193","KCK",57.7725,"108.0589","Kirensk"
"2194","KCL",56.3112,"-158.5359","Chignik Lagoon Apt                      "
"2195","KCM",37.5397,"36.9536","Kahramanmaras"
"2196","KCO",40.735,"30.0833","Kocaeli"
"2197","KCQ",56.3115,"-158.3732","Chignik Lake Apt                        "
"2198","KCT",5.9939,"80.3206","Koggala"
"2199","KCU",1.75,"31.7500","MASINDI"
"2200","KCZ",33.5444,"133.6713","Kochi                                   "
"2201","KDC",11.15,"2.9500","KANDI"
"2202","KDD",27.7926,"66.6430","KHUZDAR"
"2203","KDH",31.5136,"65.8611","Kandahar"
"2204","KDI",-4.0842,"122.4131","Kendari                                 "
"2205","KDL",58.9908,"22.8308","Kardla"
"2206","KDM",0.4883,"72.9961","Kaadedhdhoo Island"
"2207","KDO",1.8583,"73.5197","Kadhdhoo Island                         "
"2208","KDR",-6.183,"149.5330","  Kandrian"
"2209","KDU",35.35,"75.5333","Skardu"
"2210","KDV",-19.0581,"178.1569","Kadavu Island"
"2211","KDZ",7.2,"80.4333","Kandy Polgolla Reservoir SPB"
"2212","KEB",59.3521,"-151.9252","Nanwalek                                "
"2213","KED",16.15,"-13.5167","KAEDI"
"2214","KEF",63.985,"-22.6056","Reykjavik Keflavik International Apt"
"2215","KEH",47.7548,"-122.2593","Kenmore Air Harbor"
"2216","KEJ",55.27,"86.1083","Kemerovo                                "
"2217","KEK",59.3568,"-157.4711","Ekwok                                   "
"2218","KEL",54.3794,"10.1451","KIEL-HOLTENAU"
"2219","KEM",65.7792,"24.5847","Kemi/Tornio"
"2220","KEP",28.1017,"81.6662","Nepalganj"
"2221","KER",30.2744,"56.9511","Kerman                                  "
"2222","KET",21.3034,"99.6323","Kengtung                                "
"2223","KEV",61.8564,"24.7892","HALLI"
"2224","KEW",52.9922,"-92.8389","Keewaywin"
"2225","KFA",16.5833,"-11.4000","KIFFA"
"2226","KFP",54.8474,"-163.4103","False Pass"
"2227","KFS",41.3056,"33.7911","Kastamonu"
"2228","KGA",-5.9,"22.4692","Kananga"
"2229","KGC",-35.7158,"137.5214","Kingscote"
"2230","KGD",54.89,"20.5950","Kaliningrad                             "
"2231","KGE",-7.333,"157.5830","Kagau Island                            "
"2232","KGF",49.6708,"73.3344","Karaganda"
"2233","KGG",12.5667,"-12.2167","KEDOUGOU"
"2234","KGI",-30.79,"121.4617","Kalgoorlie-Boulder"
"2235","KGJ",-9.9547,"33.8958","KARONGA"
"2236","KGK",59.7266,"-157.2595","Koliganek"
"2237","KGL",-1.9676,"30.1335","Kigali"
"2238","KGP",62.19,"74.5350","Kogalym"
"2239","KGQ",72.38,"-55.5453","Kangersuatsiaq"
"2240","KGS",36.7947,"27.0911","Kos                                     "
"2241","KGT",30.05,"102.0330","Kangding"
"2242","KGW",-9.1,"147.6500","  Kagi"
"2243","KGX",62.8946,"-160.0649","Grayling                                "
"2244","KGY",-26.58,"151.8417","KINGAROY"
"2245","KHC",45.3731,"36.4044","KERCH INTL"
"2246","KHD",33.4386,"48.2808","Khorramabad                             "
"2247","KHG",39.5433,"76.0217","Kashi"
"2248","KHH",22.5769,"120.3503","Kaohsiung"
"2249","KHI",24.9014,"67.1500","Karachi"
"2250","KHJ",62.4633,"22.3911","KAUHAJOKI"
"2251","KHK",29.2603,"50.3239","KHARK ISLAND"
"2252","KHM",25.9883,"95.6744","  Khamti"
"2253","KHN",28.865,"115.9000","Nanchang                                "
"2254","KHQ",74.5794,"-57.2353","Kullorsuaq                              "
"2255","KHR",47.2467,"102.8261","  Kharkhorin"
"2256","KHS",26.171,"56.2406","Khasab                                  "
"2257","KHV",48.5267,"135.1867","Khabarovsk"
"2258","KHY",38.4275,"44.9736","Khoy                                    "
"2259","KHZ",-15.7667,"-145.1167","Kauehi                                  "
"2260","KIA",-6.3039,"155.7228","KIETA"
"2261","KID",55.9206,"14.0853","Kristianstad"
"2262","KIF",53.0125,"-89.8553","Kingfisher Lake                         "
"2263","KIH",26.5275,"53.9792","Kish Island                             "
"2264","KIJ",37.9557,"139.1117","Niigata"
"2265","KIK",35.4695,"44.3489","KIRKUK"
"2266","KIM",-28.8017,"24.7636","Kimberley"
"2267","KIN",17.9357,"-76.7875","Norman Manley Intl"
"2268","KIO",5.65,"169.2000","XXX"
"2269","KIR",52.1809,"-9.5238","Kerry                                   "
"2270","KIS",-0.0853,"34.7300","Kisumu"
"2271","KIT",36.2917,"23.0250","Kythira"
"2272","KIV",46.9283,"28.9333","Chisinau                                "
"2273","KIW",-12.9,"28.1500","SOUTHDOWNS KITWE"
"2274","KIX",34.4273,"135.2441","Osaka Kansai International Airport"
"2275","KJA",56.1717,"92.4933","Krasnoyarsk                             "
"2276","KJI",47.7,"86.8700","Buerjin City"
"2277","KJK",50.8172,"3.2047","KORTRIJK/WEVELGEM"
"2278","KKA",64.9395,"-161.1543","Koyuk                                   "
"2279","KKB",58.1909,"-152.3705","Kitoi Bay"
"2280","KKC",16.4644,"102.7822","Khon Kaen"
"2281","KKD",-8.883,"147.7170","  Kokoda"
"2282","KKE",-35.2628,"173.9119","Kerikeri"
"2283","KKH",59.9608,"-162.8812","Kongiganak                              "
"2284","KKI",60.9079,"-161.4351","Akiachak"
"2285","KKJ",33.8456,"131.0350","Kitakyushu"
"2286","KKM",14.8746,"100.6634","LOP BURI/KHOK KATHIAM"
"2287","KKN",69.7251,"29.8877","Kirkenes                                "
"2288","KKQ",65.7195,"82.4699","Krasnoselkup"
"2289","KKR",-15.6667,"-146.8833","Kaukura                                 "
"2290","KKU",58.8112,"-158.5588","Ekuk"
"2291","KKW",-5.0333,"18.7833","KIKWIT"
"2292","KKX",28.3213,"129.9281","KIKAI"
"2293","KLC",14.15,"-16.0500","KAOLACK"
"2294","KLD",56.825,"35.7583","TVER/MIGALOVO"
"2295","KLG",61.5363,"-160.3413","Kalskag"
"2296","KLH",16.6653,"74.2914","KOLHAPUR"
"2297","KLL",59.1281,"-156.8586","Levelock"
"2298","KLM",37.3833,"55.4520","  Kalaleh"
"2299","KLN",57.53,"-154.0000","Larsen Bay"
"2300","KLO",11.6811,"122.3758","Kalibo"
"2301","KLR",56.6856,"16.2875","Kalmar"
"2302","KLU",46.6428,"14.3372","Klagenfurt"
"2303","KLV",50.2031,"12.9150","Karlovy Vary                            "
"2304","KLW",55.5792,"-133.0760","Klawock"
"2305","KLX",37.0684,"22.0253","Kalamata                                "
"2306","KLZ",-29.683,"17.0931","KLEINSEE"
"2307","KMA",-7.9636,"145.7714","  Kerema"
"2308","KMC",27.9009,"45.5282","KING KHALED MIL CITY"
"2309","KME",-2.4531,"28.9096","Cyangugu                                "
"2310","KMG",25,"102.7500","Kunming                                 "
"2311","KMI",31.8771,"131.4484","Miyazaki                                "
"2312","KMJ",32.8373,"130.8551","Kumamoto                                "
"2313","KMN",-8.6267,"25.2481","KAMINA"
"2314","KMO",58.9902,"-159.0499","Manokotak"
"2315","KMP",-26.5389,"18.1117","KEETMANSHOOP"
"2316","KMQ",36.3936,"136.4079","Komatsu"
"2317","KMS",6.7167,"-1.5833","Kumasi"
"2318","KMU",-0.3458,"42.4672","Kisimayu                                "
"2319","KMV",23.1888,"94.0511","  Kalemyo"
"2320","KMW",57.7986,"41.0188","KOSTROMA SOKERINO"
"2321","KMX",18.3011,"42.8009","KHAMIS MUSHAIT/KING KHALED AB"
"2322","KMY",57.0256,"-154.1459","  Moser Bay"
"2323","KNA",-32.9497,"-71.4786","VINA DEL MAR"
"2324","KND",-2.9192,"25.9154","Kindu                                   "
"2325","KNF",52.6484,"0.5504","MARHAM"
"2326","KNG",-3.6445,"133.6956","Utarom"
"2327","KNH",24.4319,"118.3594","Kinmen                                  "
"2328","KNK",59.4331,"-154.8037","Kakhonak                                "
"2329","KNQ",-21.0533,"164.8378","Kone                                    "
"2330","KNR",27.8219,"52.3522","JAM/JAM"
"2331","KNS",-39.8775,"143.8833","King Island                             "
"2332","KNU",26.4403,"80.3647","Kanpur"
"2333","KNW",59.4515,"-157.3732","New Stuyahok"
"2334","KNX",-15.7783,"128.7067","Kununurra"
"2335","KOA",19.7389,"-156.0457","Kona                                    "
